Entry,Date,Author
ülkede söylenen ve olan pek çok şeyi bunu iktadar partisi oy almak için kullanır diyen ve eğer bir sorun görüyorsanız bize gelip söyleyin biz de gereğini yapmaya çalışıyoruz zaten demeye çalışmıştır. bizim de artık nasıl bir halkımız varsa generallerin açıklamasını darbe kokusu var akpye yaklaşıyoruz demiştir. akşener generallere zevzek dedi onlardan uzaklaşmalıyız demiştir. maşallah o kadar bilinçli seçmenimiz var ki...devamını getirmek istemiyorum  ,01.05.2021 23:05,mundo magnifico
"öncelikle kendisi, sonra da partililerin hangi tarafta duracaklarına dair karar vermesi gereken siyasi kişilik.  ",01.05.2021 23:37,tell me why are we so blind to see
"önceki seçimde oyumu verip, ümit özdağ'a karşı tutumu ve ""zevzekler"" açıklamasından sonra oyumu alamayacak kişidir.edit: omurga önemlidir ve seçim hakkımı olandan yana kullanacağım  ",01.05.2021 23:43 ~ 02.05.2021 01:41,atim arap
seküler milliyetçi filan olmayan klasik merkez sağ eskisi siyasetçi. atatürk’e deccal diyen cemaat şeyhlerine rahmet dileyen seküler milliyetçi olmaz.  ,02.05.2021 13:56,dikis tutmaz sabri
yola birlikte çıktığı kişilerden yanında neredeyse kimseyi bırakmadı. bir abiyi hatırlatan lider. o da seçilene kadar böyle konuşuyordu. ancak o yıllarda da ağzından bazı zevzeklikler kaçıyordu.  ,02.05.2021 14:07,renksiz hayat
"maşallah paralı yazarları var kendisinin, çalışın demişler bunlar da çalışıyorlar. yoksa bir muhalefet partisi lideri olarak maalesef iktidara karşı çıkamayan bir maskeden başka bir şey değildir kendisi.  ",02.05.2021 14:28,1bir1bir1
"gazeteci sıfatıyla karşısına koyulan tetikçi üç maymunu, bilgisi, görgüsü, zarafeti ve hoşgörüsüyle ezdi geçti. özellikle de osurukçu veysi ateşi. adam sinirden kendini mikecekti. ahaha  ",03.05.2021 18:49,etomcuk
bir sonraki cumhurbaşkanıdır :)  ,05.05.2021 12:06,mncda
meral mommy ve kemal kılıçdaroğlu.. bu ülkeyi bunların ozverileri kurtaracak..  ,06.05.2021 01:00,akrep yelkovan
--- spoiler ---kuvvetler ayrılığı güçlü şekilde tesis edilmiş--- spoiler ---sdjdsa. içinde yaşadığı ulkenin degisen siyasi konjunktürüne tipki bir dere kurbagasi kadar yabanci olmayi gerektirir bu tip seyler.  ,06.05.2021 09:29,kaya
(bkz: yengeç burcu kadını)  ,06.05.2021 09:41,my choise my way
ilk defa bu kadar olgun gördüğüm politikacı. ilk defa bana bu kadar güven verdi.  ,08.05.2021 23:16,aziz matta
"çok emin olmamakla birlikte kendisiyle alakalı şöyle bir intibam var;tayyip bey çağırsa koşa koşa gidecek gibi. chp yi sürekli oyalıyor, sp ve dp yi küçümsüyor, hdp ile ise ""bireysel"" çıkarlarına uygun hareket etmeye çalışıyor. ama sürekli tayyip beyden bir davet bekliyormuş gibi. bunun dışında emin olduğum 2 konu var.1- ""ben başbakan olacağım"" vb. siyasetçi zırvalarını bir kenara bırakıp eylemlerine bakarsak iktidar olup tayyip beyin yerine geçmektense hala derdi devlet bahçelinin koltuğuna oturmak. derdi devlet bahçeli'ye karşı eline bir çok fırsat geçmesine rağmen bir türlü kazanamamak. hırslarına yenik düşmüş. 2- insanlığı, hayvanseverliği, her şeyden önce siyasette bir hanımefendi olarak renk katması, akçeli işlerle uğraşmaması vb emin olduğum olumlu yönleri.ama parti içinde öyle adamlar var ki, hemde akşenerin en yakınında bulunan, parti içi nde çok güçlü adamlar, allah göstermesin bir iyi parti iktidarında kadrolaşma,ihalecilik,hırsızlık,savurganlık,devlet imkanlarıyla şatafat yaşamak vb. konularında bugünleri mumla aratırlar.  ",08.05.2021 23:32,fasizan
"zevzekliğe zevzeklik demiştir. yok ekleme olmuş, yok saati şöyle olmuş. öyleyse fikirlerimiz aynı ama birkaç kişinin kasıtlı davranışı nedeniyle özür dileriz diye bir bildiri daha yayınlanabllirdi. komutanların şahsına bir şey demiyor, içeriğe de katılıyordur ama izlenen yol gerçekten garip.  ",11.04.2021 05:48,a kompleman
"tıpkı eski patronu gibi, en kritik zamanda cumhur ittifakına yanlayacak kişi. hiç sözleri sizi şaşırtmasın, eski patronu bundan daha sert esip gürlerdi; şimdi ise en büyük destekçi oldu. güle güle meral mommy, bu ülkede bir yola çıkarken, sağcılara asla ve asla ve asla ve asla güvenilmeyeceğini sayende tekrar öğrendik.  ",11.04.2021 11:43,solevra
"özür dilesin diyenler trolleri tarafindan aktrol diye suclanmakta, si zaten oy vermiyorsunuz gibi sallamasyon laflarla yaptigi vahim hata unutturulmaya calismaktadir. ancak aksoy arastirma sirketin tarafindan yapilan anketlerde iyi partinin secmenlerinin yuzde 83 gibi ezici bir orani amirallerin aciklamasini olumlu karsilamaktadir. meral ve ekibi hala yanlista israr etmekte. akp den koparabilecegi oyun pesinde. 2015 kadimda davutoglu akp nin rekor oy alan basbakaniydi, muhafazakardi. babacan gercekte haketmese de 2000 li yillardaki ekonomik yukselmenin mimari olarak gorunen bir baska akp li, ikisi de islamci. her ikisi de o kadar ugraslarina ragmen akp den ancak bir kac puan koparabildiler. iyi parti ise kabak gibi ortada ki, laik cenahin milliyetci kanadini olusturuyor. anketler gosteriyor ki ıslamci akp den koparabildigi sadece 2 puan. buna karsilik 13 puan laik sag milliyetci oylari bir sekilde kendi bolgesinde tutabiliyor. yani 2 puan alacam diye 13 puani belki de cope atacak. hala da hatasinda diretiyor. boyle giderse davutoglu, saadet deva dan olusan play offlara katilir ancak.  ",12.04.2021 03:31,sen gelsene bi
"oy verdiğim için bin defa mutlu olduğum ve asla pişman olmadığım siyasetçi. her hareketini dikkatle takip ediyorum, her seferinde işte bu diyorum. mommy bizi yanıltmadı. kendi kulvarında yapılması gereken siyaseti tam anlamıyla yapıyor. onun dışında, vay arkadaş ya, yok efendim cumhur ittifakının yeni üyesiymiş de bilmem ne. ya yemin ederim bu gerizekalılara kalsa bu iktidar 50 sene daha başımızda kalır. ulan tabii ki kadın cumhur ittifakı seçmenine oynayacak. onların oylarını almayı hedefliyor ki, iktidar erisin. siz ne gerizekalı insanlarsınız ya. yemin ederim bıktım her seferinde bu tipleri görmekten. anlat anlat bitmez. kimse kusura bakmasın, bu kadın bu partiyi kurduğundan beri türk siyasi arenası çok değişti. muhalefet dinginleşti, büyüdü, atağa geçti. iktidar gittikçe eriyor. gündem ekonomi ve işsizlik. meral akşener, amiraller olsun, italya olsun, hiçbir şekilde gündem değişmesin istiyor. amiraller haklı, bunu kundaktaki çocuklar dahi biliyor. ancak gündem bu değil, olmamalı. gündem değişmemeli. kendisi de bas bas bunu bağırıyor. ancak sizin gibi gerizekalılar katiyen anlamıyor. sizin çemkirmelerinizle olacak iş değil bu iş, sizin yarattığınız muharrem ince balonunu da gördük. ki kendim 2011'den beri hastasıyım ince'nin, ancak her zaman aday olmasını yanlış buldum. ancak sizin gibi beyinsizlerde gram ışık yok. bu adamlar ne zaman bir yem atsa şıp diye düşüyorsunuz. bunu yemeyen muhalefet liderlerine de habire sallıyorsunuz. ne boş insanlarsınız siz ya. neyse. sizin çemkirmelerinizle olacak iş değil bu. zaten sizin oyunuza ihtiyacı da yok be gerizekalılar. siz gidin yine chp'ye, deva'ya vs. vs. verin oyunuzu. ben aslen bir chp'li olarak oyumu veriyorum. ancak siz iyi parti'ye vermek zorunda değilsiniz. oy vermesi gereken kitle belli. yani önemli olan iktidardan oy almak ama kafanız basmıyor. kafanız sadece çemkirmeye ve boş boş konuşmaya basıyor. cumhur ittifakının yeni üyesiymiş de bilmem ne. hadi oradan be gerizekalı.son olarak, seviyoruz seni mommy. gerek kılıçdaroğlu, gerek imamoğlu, gerek mansur yavaş. size güveniyoruz. bu gençliğin bir umudu varsa sizsiniz.  ",12.04.2021 03:50,numerey12
"türkiye'de bir güruh var, gençliğinde kadıköy'de yahut eşdeğer yerlerde arkadaşlarıyla bira içerken edindiği bir siyasi kültür var,yıllardır her olayı o masadaki siyasi kültür üzerinden yorumluyor. o masada edindiği kültüre yaptığı tek katkı 140 karakter tweet'ler, ekşide gördüğü başlıklar. gidiyor ali babacan'a siyasal islamcı diyor,gidiyor meral akşener'e cumhur ittifakı'nın yeni üyesi diyor falan.ben bu insanları şöyle yorumluyorum:bildiğiniz gibi abd'de, ab'de falan insanlar çok politize değildir. herkes kendi işine, mutluluğuna bakar. birilerine oy verdirmek bile zordur.türkiye'de kimsenin politize olmama şansı yok, akp türkiye'yi böyle bir noktaya getirdi.normalde politikaya en ufak ilgisi olmayacak insanlar gelip buralara entry girer oldular zoraki olarak.haliyle siyasetle ilgilenen çok vasat bir kitle ortaya çıkmış oldu.bakın ben bunu okuduğu bölümü boğaziçi siyasal girmek için terk etmiş birisi olarak yazıyorum. giremedim orası ayrı, farklı bir bölüme geçtim sonra falan da hani bir ilgi var. okuduğum kitaplar, düşündüğüm konular vs.siyaset böyle bir şey.müzik gibi.bir hobi.şu "" zoraki "" olarak politikayla ilgilenmek durumunda kalan insanlar bir salsanız da, şu işe hobi olarak bakan insanlar yazsa çizse.ana muhalefet partisi genel başkanı olmaya yürüyen bir siyasetçiye gelip "" şöyle sıçtı böyle sıçtı yakında cumhur ittifakıyla ortak olur "" falan yazıyorlar.inanılır gibi değil.siyaset türkiye'de hiçbir zaman eğitimli kesim arasında bu kadar ele ayağa düşmemişti.  ",13.04.2021 00:43 ~ 00:46,alt epidermis
"'zevzek' hadsizliğinden sonra aynı babacan ve davutoğlu gibi yok hükmüne düşmüştür. bundan sonra çıkabileceği en yüksek nokta mhp genel başkanlığı, o da biraz zor . lütfü türkkan varken..  ",13.04.2021 16:37,tabularosa
zoraki 8 gunluk gozaltindan sonra bütün emekli denizciler serbest kaldi. kimse bir kelime suc unsuru bulamadi. meral ablanin özür borcu iyice alnina yapısti.  ,13.04.2021 22:46,sen gelsene bi
"iyi parti genel başkanı meral akşener’in bir kadın siyasetçi olarak kadın hareketindeki etkisini feminist kadınlarla konuştuk. akşener’i medyascope muhabiri sema kızılarslan’a anlatan ayşe çavdar, rabia gündoğmuş, fatmagül berktay, berrin sönmez ve fidan ataselim, iyi parti liderinin istanbul sözleşmesi konusundaki tavrını olumlu olarak değerlendirirken kadın mücadelesi ve feminizme olan yaklaşımını ise birçok farklı açıdan ele aldı, eleştirdi. işte, kadınların gözünden meral akşener.  ",15.04.2021 17:39,medyascope
anime halleri çok sevimli olan siyasetçimiz. parti amblemindeki detaya ayrı bir bayıldım.animeralanimeral 2animeral 3,21.04.2021 11:46 ~ 13:30,xaxxbczczaaxax
(bkz: 21 nisan 2021 meral akşener meclis konuşması)  ,21.04.2021 11:55,kuzeydekar
meral akşener i eleştirene kadar ruhsar pekcan ı da eleştirsenize.  ,01.05.2021 23:43,lombolikodelmando
"hala daha alparslan türkeş ve mhp güzellemesi yapıyor konuşmalarında. efendim kökenimiz orası vs diye cümleler kuruyor. o zaman git mhp ile birleş kardeşim madem. iyi parti; özünde milliyetçiliği baz alarak kurulmadan, her kesimden insanı temsil eden söylemlerle çıkmıştı.ne oldu şimdi? bir de o ordu düşmanı gibi koskoca amirallere zevzek dedi, bitirdi kendini kadın.alkol yasağı hakkında sorulan soruya verdiği vasat cevaba da değinmek bile istemiyorum ya artık. geçiniz yani.rejimin muhalefeti bu kadar işte.  ",01.05.2021 23:51,terliksiz deve
o zevzekliği etti ya.. ondan önce belki bu öyle değildir diyordum.. yok aynı.. gerek yok..  ,01.05.2021 23:57,birbilent
"bugünkü yayında ""ağababaları kaçtı, garibanlar içeride."" diyerek bir genel fetö affı sinyali vermiştir. bunun partisine oy verdiğim ve verdirdiğim için üzgünüm.  ",01.05.2021 23:58,science age
türkiyenin en delikanlı siyasetçisi.  ,02.05.2021 00:06,ordekpoposundadomates
"algı kasmaya çalışan pezolara inat , bundan sonraki seçimlerde seçmen olarak destek vereceğim liderdir.  ",02.05.2021 00:16,cryingwolf
yeterince başarılı bulduğum aynen böyle devam etmesini dilediğim siyasetçi. bildiri yayınlatmayı bile beceremeyen basiretsiz avrasyacı zevzeklere de ayarı vermiştir. idraktan yoksun gazla çalışan vizyonsuz çomarlar kudurmaya devam etsin.(bkz: bildirinin akp'nin manevrası olma ihtimali)  ,02.05.2021 00:20 ~ 00:38,porsuk bali
il başkanına bak genel başkanını al  ,02.05.2021 00:40,atkili sovalye
"iki seçimdir oy verdiğim ancak üç kere kalbimi kıran siyasetçi.-birincisi şehrimde ali türkşen 'i ikinci sıraya koyup lütfü türkkan 'ı birinci sıraya koydu. -ikincisi lütfü son dönemlerde yaptıkları ve açıklamalarıyla saçmaladı ona ses etmedi (kızı için çakarlı emniyet şeritleri, meclis yemekhanesinş beğenmemeleri falan)-üçüncüsü de amirallere zevzek demesi. amirallerin bildirinse zamanlama ve üslup biraz hatalı olsa da adamlar haklıydı, olmasalar bile zevzek gibi bir açıklamayı hiç haketmiyorlar. dersen ki oy vermeyecek misin bilmiyorum  ",02.05.2021 00:59,degirmenderedeki smokinli adam
"bazi seylere kendimce aciklik getirmek istiyorum.(bkz: #122679891)meral aksener in en buyuk siyasetci falan oldugunu kimse iddia etmiyor ancak yasimiz da bilgimiz de yetiyor. 90 larin ortasinda kurulan refahyol hukumetinin dogru yol partili ic isleri bakani oldugunu gayet iyi biliyoruz ve bakanliginin sadece 8 ( yaziyla sekiz ) ay surdugunu de. sanki 28 subat i aksener yapmista bu siyasal islamcilari magdur edip basimiza musallat etmis gibi davranmayin.akp nin kurulusunda yer alip daha 2002 secimlerine bile girilmeden istifa ettigini de biliyoruz. bunlari 6 ayda taniyip yanlarindan topuklamak bence cok buyuk basaridir. yetmez ama evetciler ve akp nin avrupa hayaline kapilan liboslar yuzunden 15 sene kaybetti bu ulke bak hala toplayamiyoruz.(bkz: #122679346)bir diger yazar arkadasimizin belirttigi lutfu turkkan meselesi ise tamamen duygusal. arkadaslar bu degirmen malesef suyla dönmüyor. ozellikle sifirdan kurulmus ve hic bir mali destegi olmayan , hic bir secim basarisi olmadigi icin ( ilk kuruldugu donemden bahsediyorum ) devlet yardimi da alamayan bir parti dogal olarak baska mali kaynaklara gereksinim duyar. lutfu bey de de bu bir hayli vardir. ali turksen de kocaeli disinda bir yerden aday olmayi kabul etmemisti o donemde yanlis bilmiyorsam o yuzden ikinci sirada aday gosterildi ve secilemedi . keske secilebilseydi ben de cok uzulmustum o donem. zevzeklik meselesini daha once yazmistim. bir partiye oy veriyor ya da bir siyasetciyi destekliyor olusumuz onun tum yaptiklarini onayliyor oldugumuz anlamina gelmez. yanlis bir cikisti daha dogrusu gereksizdi. hatirlarsaniz chp bu konuya pek dahil olmadi ve hukumetin istedigi polemigi yaratmayarak koz vermedi ? sonuc ne oldu amiral meselesi , bildiri 3 gunde unutuldu guya darbeye hazirlaniyordu 80 lik amiraller. meral hanimin ve iyi partinin de bu ise bulasmamasi gerekirdi. laf agizdan bi kere cikinca gerinalinamiyor yapilacak bir sey yok. sonuc olarak elimizdeki en iyi alternatif iyi parti. gidip baska bir partinin liderini c.baskani adayi olarak gosterecegini secimden 3 sene once aciklayan ve dunyada turunun tek ornegi olarak iktidara talip olmayan mehape ye oy veremeyecegimize gore daha iyi bir secenek varsa soyleyin oraya gidelim.partinin oyu her ankette yukseliste ve bu trend duzenli ve anlamli olarak artis gosteriyor. bunun da en buyuk sbebi meral aksener in pandemi sureci dahil sessiz sedasiz pesine ordulari takmadan il il gezip esnafin emeklinin genclerin halini hatrini sormasi dertlerini dinlemesi ve cozum icin kendilerinin bir alternatif oldugunu belirtmesi. bugun belediyeler ( adana ankara istanbul ve bir cok ilce ) millet ittifaki tarafindan kazanildiysa bu meral hanimin kompleks sahibi olmamasindan ve tek amacinin iktidar hirsi degil ulkeyi bunlardan kurtarip yeniden düze cikarma sevdasindan ileri gelir. yoksa gayette izmir istanbul sizin adayiniz , mansur yavas bizim partiye gecip bizim adayimiz olacak diye tutturabilirdi mesela. yarin genel secimlerde meclis cogunlugu ve dahi c.baskanligi makami millet ittifaki tarafindan kazanilacaksa veya suan boyle bir ihtimal varsa bile burda da aslan payi meral hanimin gosterecegi sabır ve iyi niyet olacaktir. yoksa bu kadar pamuk ipligine bagli siyasi iliskilerin oldugu bir ittifak toplulugunda kimse kimseye cokta merakli degil. ama hep birlikte kopruyu gecmeliyiz ve gecene kadar da birbirimize dayı demeye mecburuyuz.one cikarmamiz gereken suan icin benzer goruslerimiz . farkliliklarimizi ise gunu geldiginde genis genis ferah ferah konusuruz.  ",02.05.2021 01:45 ~ 01:49,regresyon
"kayıtsız şartsız natoculuk yapmayacak, mavi vatana sahip çıkacak, ülkenin çıkarlarını öne koyacaksuriyelileri geri gönderecekeyt'lilere haklarını geri verecekmeclis - başbakanlık sistemine geri dönecekaskeri okulları tekrar açacakimam hatiplerin yarısını meslek lisesi yarısını anadolu lisesi yapacakülkenin kaynaklarını tarıma, istihdama yönlendirecek tarikatların mal varlıklarına el koyacakbenim oyumu alacak parti bunları yapmalı.  ",02.05.2021 02:04,yorganadam
